 TARGET , i 
 TIME , SCORE , F1 , F2 , F3 , FORMANT_FOUND , Sequence 
 7659.0927734375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 7782.48388671875 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 7888.4677734375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8011.703125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8116.0 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8220.90625 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8343.53125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.05" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8484.65625 , 1048.0 , 746.5 , 2541.1 , 3783.8 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8626.703125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8768.625 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 8893.6865234375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9054.28125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9215.4208984375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9355.1865234375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9495.703125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9636.03125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9742.3427734375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9848.984375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 9955.734375 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 10062.078125 , 1048.0 , 0.0 , 0.0 , 0.0 , none , 0.98" 0.06" 0.9" 0.9" 0.9" 0.86" 0.26" 0.12"  
 10183.703125 , 180.0 , 438.7 , 2238.9 , 3731.4 , none , 0.98" 0.05" 0.9" 0.9" 0.83" 0.32" 0.26" 0.12"  
 10183.7177734375 , 180.0 , 438.7 , 2238.9 , 3731.4 , none , 0.98" 0.05" 0.9" 0.9" 0.83" 0.32" 0.26" 0.12"  
