 TIME , SCORE , F1 , F2 , FORMANT_FOUND , Sequence 
 173.28199768066406 , 1180.0 , 639.6 , 1133.7 , none , 0.87" 0.57" 0.28" 0.08" 0.53" 0.6" 0.49" 0.43"  
 327.6719970703125 , 951.0 , 744.2 , 1468.0 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.01" 0.47"  
 465.2659912109375 , 951.0 , 744.2 , 1468.0 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.01" 0.47"  
 619.8289794921875 , 951.0 , 744.2 , 1468.0 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.01" 0.47"  
 758.4219970703125 , 951.0 , 0.0 , 0.0 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.01" 0.47"  
 913.0159912109375 , 696.0 , 666.4 , 1644.9 , none , 0.87" 0.38" 0.71" 0.04" 0.53" 0.07" 0.49" 0.18"  
 1068.5469970703125 , 696.0 , 666.4 , 1644.9 , none , 0.87" 0.38" 0.71" 0.04" 0.53" 0.07" 0.49" 0.18"  
 1205.56298828125 , 696.0 , 664.5 , 1642.1 , none , 0.87" 0.38" 0.71" 0.04" 0.53" 0.07" 0.49" 0.18"  
 1360.56298828125 , 681.0 , 666.9 , 1659.2 , none , 0.87" 0.42" 0.71" 0.04" 0.53" 0.07" 0.49" 0.18"  
 1500.6719970703125 , 681.0 , 666.9 , 1659.2 , none , 0.87" 0.42" 0.71" 0.04" 0.53" 0.07" 0.49" 0.18"  
 1655.8289794921875 , 677.0 , 670.4 , 1668.0 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.07" 0.49" 0.11"  
 1810.1099853515625 , 661.0 , 670.9 , 1683.9 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.49" 0.11"  
 1947.781982421875 , 661.0 , 670.9 , 1683.9 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.49" 0.11"  
 2084.235107421875 , 661.0 , 670.9 , 1683.9 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.49" 0.11"  
 2236.781982421875 , 661.0 , 671.4 , 1684.3 , none , 0.99" 0.68" 0.66" 0.37" 0.29" 0.05" 0.49" 0.11"  
 2375.343994140625 , 599.0 , 663.2 , 1738.9 , none , 0.99" 0.68" 0.66" 0.11" 0.29" 0.05" 0.49" 0.11"  
 2513.31298828125 , 599.0 , 663.2 , 1738.9 , none , 0.99" 0.68" 0.66" 0.11" 0.29" 0.05" 0.49" 0.11"  
 2650.68798828125 , 599.0 , 0.0 , 0.0 , none , 0.99" 0.68" 0.66" 0.11" 0.29" 0.05" 0.49" 0.11"  
 2788.156982421875 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
