 TARGET , e 
 TIME , SCORE , F1 , F2 , F3 , FORMANT_FOUND , Sequence 
 5062.73486328125 , 592.0 , 0.0 , 0.0 , 0.0 , none , 0.85" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5150.39111328125 , 592.0 , 0.0 , 0.0 , 0.0 , none , 0.85" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5237.48486328125 , 592.0 , 0.0 , 0.0 , 0.0 , none , 0.85" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5325.1572265625 , 592.0 , 0.0 , 0.0 , 0.0 , none , 0.85" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5412.93798828125 , 592.0 , 0.0 , 0.0 , 0.0 , none , 0.85" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5553.43798828125 , 588.0 , 519.9 , 1842.1 , 2889.8 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5676.671875 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5797.703125 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 5935.078125 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 6072.68798828125 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 6175.875 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 6296.1572265625 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 6416.35986328125 , 588.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.17" 0.16" 0.01" 0.37" 0.15"  
 6536.89111328125 , 566.0 , 519.3 , 1853.5 , 2899.6 , F3 , 0.87" 0.85" 0.96" 0.11" 0.16" 0.01" 0.37" 0.15"  
 6692.2822265625 , 566.0 , 519.3 , 1853.5 , 2899.6 , F3 , 0.87" 0.85" 0.96" 0.11" 0.16" 0.01" 0.37" 0.15"  
 6829.6572265625 , 566.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.11" 0.16" 0.01" 0.37" 0.15"  
 6950.10986328125 , 566.0 , 0.0 , 0.0 , 0.0 , none , 0.87" 0.85" 0.96" 0.11" 0.16" 0.01" 0.37" 0.15"  
 7070.5322265625 , 565.0 , 422.0 , 1805.4 , 2798.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7174.0 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7277.671875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7398.0322265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7500.875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7603.93798828125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7724.546875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7828.06298828125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7914.796875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 7983.875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8053.34423828125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8139.703125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8259.640625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8379.9384765625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8466.2822265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8586.875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8707.75 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8829.1103515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 8985.203125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9141.7353515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9281.171875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9419.1103515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9521.96875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9625.4853515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9763.6103515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 9884.703125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10023.2822265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10162.140625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
