 TIME , SCORE , F1 , F2 , FORMANT_FOUND , Sequence 
 30320.65625 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 30458.484375 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 30579.15625 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 30683.03125 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 30770.484375 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 30891.935546875 , 258.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.14" 0.01" 0.05" 0.47" 0.1"  
 31013.376953125 , 249.0 , 427.3 , 1852.9 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31133.890625 , 249.0 , 427.3 , 1852.9 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31236.8125 , 249.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31340.220703125 , 249.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31443.890625 , 249.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31564.359375 , 249.0 , 0.0 , 0.0 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.05" 0.47" 0.1"  
 31684.921875 , 248.0 , 423.8 , 1849.8 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.1" 0.47" 0.1"  
 31684.935546875 , 248.0 , 423.8 , 1849.8 , none , 0.43" 0.71" 0.9" 0.05" 0.01" 0.1" 0.47" 0.1"  
